date,sale_dollars,sale_liters
2013-11-25,1055312.549999996,74318.33
2013-11-26,1078751.8599999892,71695.24000000006
2013-11-27,73453.11000000007,3961.5100000000016
2013-12-02,1812807.6199999456,122820.22000000034
2013-12-03,1197114.6699999766,82190.50000000006
2013-12-04,1642175.0899999398,112146.28000000026
2013-12-05,1331116.4399999836,85467.33000000012
2013-12-06,18231.140000000007,900.9799999999998
2013-12-09,1628951.7899999525,109284.02000000027
2013-12-10,1082894.7099999888,76411.39000000006
2013-12-11,1416655.2099999774,98003.38000000031
2013-12-12,1273261.7799999814,86585.11000000013
2013-12-13,31238.44000000003,1658.7899999999997
2013-12-16,1683128.369999962,111532.47000000016
2013-12-17,1170023.359999979,83250.9700000001
2013-12-18,1586955.5399999605,109161.98000000035
2013-12-19,1447200.9599999709,92196.76000000026
2013-12-20,1259531.0999999808,81998.50000000006
2013-12-21,777239.5399999943,54002.57000000001
2013-12-23,1205479.1299999782,79148.8400000001
2013-12-24,62568.46999999998,3390.9599999999996
2013-12-26,1345888.3599999754,84073.55000000012
2013-12-27,1750579.6599999457,110509.67000000014
2013-12-28,989463.1799999875,69138.39000000007
2013-12-30,1407311.399999965,91735.64000000009
2013-12-31,95071.01000000002,5099.62
2014-01-02,881751.739999992,60389.30999999999
2014-01-06,1721282.4699999578,122414.62000000023
2014-01-07,970398.8199999906,72716.21000000012
2014-01-08,1461004.3699999787,102945.44000000034
2014-01-09,1029326.7499999962,72428.58000000006
2014-01-13,1220346.3899999864,89082.95000000023
2014-01-14,823538.2399999967,61866.059999999976
2014-01-15,1124422.4599999867,83514.44000000012
2014-01-16,884646.4099999999,62372.02999999994
2014-01-17,1971.2400000000005,164.25
2014-01-20,1295526.3699999782,96724.15000000002
2014-01-21,821258.1899999916,65814.51000000005
2014-01-22,1237132.7499999837,96243.80000000028
2014-01-23,1018463.3799999977,73006.10000000006
2014-01-27,1779446.1299999668,130102.94000000022
2014-01-28,1091828.2199999888,82449.48
2014-01-29,1604100.0099999753,118446.84000000017
2014-01-30,1070225.0299999923,76139.5200000001
2014-01-31,9263.650000000001,578.5
2014-02-03,1454699.2799999726,101888.92000000025
2014-02-04,899936.5099999908,70665.68000000004
2014-02-05,1378061.5799999724,101465.94000000026
2014-02-06,1180867.5799999852,86558.73000000019
2014-02-10,1749517.8599999612,122874.9100000005
2014-02-11,910802.0499999906,69102.58000000006
2014-02-12,1379417.0099999653,95301.25000000017
2014-02-13,1204226.729999977,81665.5200000001
2014-02-17,1291362.3999999762,90406.57000000007
2014-02-18,788110.6399999949,61259.14999999999
2014-02-19,1155362.9299999743,84984.81000000004
2014-02-20,1051512.3799999957,74289.68000000011
2014-02-24,1553721.489999976,110224.95000000027
2014-02-25,860931.5599999925,67049.52
2014-02-26,1236498.559999978,89536.54000000023
2014-02-27,1088253.6999999944,75039.62000000017
2014-03-03,1500462.0799999735,103968.08000000032
2014-03-04,832117.7299999956,64127.71000000005
2014-03-05,1332013.03999997,94943.62000000024
2014-03-06,1114789.8799999848,75104.64000000016
2014-03-10,1637018.5599999635,113305.25000000041
2014-03-11,911751.1499999901,69008.73000000003
2014-03-12,1240523.659999976,91201.83000000025
2014-03-13,1001529.949999994,68631.19999999998
2014-03-14,19053.319999999996,1384.4
2014-03-17,1434002.5399999737,101139.45000000004
2014-03-18,894632.6499999883,66087.02000000003
2014-03-19,1126451.709999983,82160.33000000009
2014-03-20,935542.8799999955,63197.710000000036
2014-03-24,1220350.6899999813,85941.43000000012
2014-03-25,741711.1499999942,57394.33999999997
2014-03-26,1047010.1299999895,76077.77000000006
2014-03-27,865290.3999999935,60248.07
2014-03-31,1474654.589999968,103724.68000000046
2014-04-01,887244.409999993,69213.23999999993
2014-04-02,1400016.7599999777,103920.43000000023
2014-04-03,1187599.0999999826,81203.45000000011
2014-04-07,1797363.1099999654,133158.2200000003
2014-04-08,1111934.5699999859,84006.37000000008
2014-04-09,1571501.7599999702,115131.89000000029
2014-04-10,1195609.149999983,81944.08000000034
2014-04-11,6146.48,425.35
2014-04-14,1584983.1799999652,109985.4400000002
2014-04-15,892758.2899999929,71051.93000000011
2014-04-16,1146830.969999982,83646.29000000005
2014-04-17,1185649.539999986,82941.23000000016
2014-04-21,1326110.4999999672,95889.00000000013
2014-04-22,882152.2299999897,64997.38999999993
2014-04-23,1189573.349999987,84566.75000000023
2014-04-24,1178021.4899999867,77280.45000000017
2014-04-28,1763305.2599999644,122242.36000000034
2014-04-29,1013147.5199999876,78589.96999999996
2014-04-30,1319224.6299999724,97066.05000000005
2014-05-01,1071942.3499999954,75325.2200000001
2014-05-02,1039.3300000000002,66.76
2014-05-05,1605358.409999964,117516.96000000037
2014-05-06,1146177.5499999875,90384.80000000006
2014-05-07,1325206.2099999802,101683.7800000003
2014-05-08,1145024.4699999953,82028.35000000021
2014-05-12,1568025.0199999714,113328.04000000018
2014-05-13,986231.5499999945,75730.13000000005
2014-05-14,1239645.3199999835,92395.54000000015
2014-05-15,1048305.7599999973,73486.24
2014-05-19,1438630.0299999746,104859.7400000002
2014-05-20,1047702.8599999902,81282.43
2014-05-21,1364158.4799999788,100436.77000000027
2014-05-22,1091103.629999996,76502.91000000015
2014-05-23,1247358.509999988,92468.56000000003
2014-05-27,966384.1799999905,74372.76999999992
2014-05-28,1426368.979999975,104725.26000000039
2014-05-29,1247601.559999985,84602.61000000022
2014-06-02,1732907.21999995,121414.74000000031
2014-06-03,996538.2699999858,74862.16000000002
2014-06-04,1339763.7399999725,97125.62000000032
2014-06-05,1066511.759999996,75011.43000000005
2014-06-09,1923382.299999956,131987.26000000045
2014-06-10,1216208.1599999778,87197.04000000021
2014-06-11,1459411.9499999785,105393.54000000018
2014-06-12,1106400.8699999887,75597.01000000005
2014-06-16,1428920.6099999761,103298.87000000033
2014-06-17,1024190.9499999853,78406.07
2014-06-18,1271342.839999977,90922.15000000024
2014-06-19,1022515.6299999953,71997.64000000001
2014-06-23,2086506.2199999474,134753.6400000003
2014-06-24,1200342.9199999808,88674.95000000017
2014-06-25,1515237.1999999718,108032.68000000028
2014-06-26,1480715.2799999805,97475.37000000023
2014-06-27,1522537.1699999736,105741.75000000019
2014-06-30,1036244.8799999859,79111.52999999997
2014-07-01,1254454.1099999726,92231.61000000016
2014-07-02,1120640.6599999927,80103.59000000016
2014-07-03,50469.20999999999,3451.849999999998
2014-07-07,1648113.7099999557,116193.72000000048
2014-07-08,1135393.1699999806,86040.15000000004
2014-07-09,1374098.609999971,100542.14000000017
2014-07-10,1078264.7299999949,75892.89000000017
2014-07-14,1571238.1699999603,112153.98000000024
2014-07-15,1018736.809999988,78284.41999999998
2014-07-16,1330835.6099999696,96571.24000000024
2014-07-17,979511.0699999958,69725.99000000008
2014-07-21,1487584.059999966,107892.65000000018
2014-07-22,912319.1299999944,71260.41000000002
2014-07-23,1203203.779999984,88407.22000000007
2014-07-24,1065008.7199999948,74821.60999999999
2014-07-28,1410934.5699999712,103122.40000000018
2014-07-29,957703.769999989,75217.76000000005
2014-07-30,1317533.7999999789,98249.60000000022
2014-07-31,1031309.0499999964,72114.74999999997
2014-08-04,1586785.799999999,113920.31000000023
2014-08-05,1023547.0000000088,79302.88
2014-08-06,1493655.8699999938,112424.94000000032
2014-08-07,1196250.380000006,82654.62000000017
2014-08-11,1648014.7699999984,111049.50000000025
2014-08-12,967576.9200000078,71153.76000000011
2014-08-13,1260415.0500000003,88475.33000000006
2014-08-14,972750.1200000115,68049.91
2014-08-18,1193232.6800000032,88238.2700000002
2014-08-19,971950.91000001,73239.30000000002
2014-08-20,1418669.480000001,102351.77000000037
2014-08-21,1003525.6200000095,71424.83000000003
2014-08-25,1520525.529999998,107081.03000000045
2014-08-26,1130380.8900000046,87974.16000000009
2014-08-27,1705128.57,124006.55000000053
2014-08-28,1074317.3900000153,76822.96000000011
2014-08-29,1004160.1000000107,71373.44000000003
2014-09-02,1117338.5100000047,81588.48000000007
2014-09-03,1829502.5999999875,126200.55000000024
2014-09-04,1188700.3900000043,83242.95000000023
2014-09-08,1971662.479999982,135476.4500000005
2014-09-09,1399237.2899999996,101070.52000000009
2014-09-10,1830797.7599999947,126069.66000000057
2014-09-11,1065662.1800000153,73338.96000000005
2014-09-15,1534236.5400000003,98378.61000000032
2014-09-16,1093168.4800000063,77687.70999999993
2014-09-17,1541910.3399999933,102515.16000000032
2014-09-18,997864.7000000115,68029.09000000001
2014-09-22,1351370.5300000093,93845.72000000006
2014-09-23,1104710.2300000102,81273.02000000006
2014-09-24,1313682.749999998,90328.31
2014-09-25,964356.8400000068,67414.28
2014-09-29,1769598.99999999,114398.2900000003
2014-09-30,1361751.9400000006,96377.21999999999
2014-10-01,1879638.6499999918,136964.3600000004
2014-10-02,1303371.7700000089,89309.89000000009
2014-10-03,307.08000000000004,5.699999999999999
2014-10-06,1735352.149999996,125992.96000000033
2014-10-07,1517885.799999996,121414.95000000008
2014-10-08,1666150.4799999902,114973.64000000019
2014-10-09,1161701.6500000067,75709.00000000003
2014-10-10,14417.419999999996,873.49
2014-10-13,2000919.9299999992,130158.32000000041
2014-10-14,1282293.2700000107,94519.32
2014-10-15,1868322.9099999927,129794.09000000032
2014-10-16,1052932.0500000075,71490.58000000012
2014-10-20,1426464.1500000036,96625.56000000013
2014-10-21,1171366.1500000104,85924.42000000006
2014-10-22,1589882.260000003,108437.61000000036
2014-10-23,1127692.90000001,79291.77000000006
2014-10-24,157.5,5.25
2014-10-27,1623357.6399999913,108314.66000000035
2014-10-28,1286818.700000007,98437.86000000004
2014-10-29,1589177.5499999989,112162.4400000005
2014-10-30,1244198.0800000054,86992.4200000001
2014-11-03,1296369.620000013,92487.74000000006
2014-11-04,1109568.0800000054,79908.76
2014-11-05,1756067.4799999981,119483.85000000047
2014-11-06,991629.0000000116,66226.85000000005
2014-11-07,1307231.9300000062,79362.59999999999
2014-11-10,864065.830000006,60784.779999999984
2014-11-12,1782969.1899999897,116104.2000000005
2014-11-13,1119391.2200000114,75827.34000000023
2014-11-17,1780714.7100000002,118158.68000000033
2014-11-18,1384931.4100000027,98532.79000000012
2014-11-19,1630158.8900000006,111295.6400000004
2014-11-20,1092086.0800000096,73300.22000000015
2014-11-21,1035402.7600000101,74171.63000000002
2014-11-22,820830.3500000058,60081.649999999965
2014-11-24,1308077.1100000085,87728.40000000017
2014-11-25,972534.1300000123,65159.55
2014-11-26,20731.94999999999,1180.1899999999996
2014-12-01,1993370.8799999908,131684.7100000005
2014-12-02,1417302.3699999999,99366.42000000033
2014-12-03,1792512.779999983,121272.12000000059
2014-12-04,1421430.4400000023,90547.72000000023
2014-12-08,1836838.1999999941,121007.6900000004
2014-12-09,1508478.3899999997,103633.74000000012
2014-12-10,1927412.5500000007,126494.35000000053
2014-12-11,1279050.970000001,85091.2100000002
2014-12-12,17405.220000000005,1011.75
2014-12-15,1718556.7699999998,112988.00000000028
2014-12-16,1175237.540000003,84149.3
2014-12-17,1800738.8899999883,118668.37000000045
2014-12-18,1264565.6200000069,81977.17000000019
2014-12-19,1242956.3400000047,83104.22
2014-12-20,1001388.75000001,68915.99000000005
2014-12-22,1631525.5099999984,103286.25000000017
2014-12-23,1076891.9300000127,68826.62000000014
2014-12-24,75213.17999999998,5131.900000000001
2014-12-26,1701750.2100000014,111461.91000000018
2014-12-27,1365251.1599999978,94262.70000000007
2014-12-29,2030639.3499999705,129510.3800000003
2014-12-30,1276853.75,81754.98000000014
2014-12-31,70171.61999999992,4394.759999999999
2015-01-05,1621501.7999999993,107324.52000000031
2015-01-06,1149511.5400000091,87520.16
2015-01-07,1469466.1199999987,100402.98000000046
2015-01-08,1019332.3100000129,71314.38000000014
2015-01-12,1147093.1900000095,83965.71000000021
2015-01-13,1202579.6700000062,92380.20000000017
2015-01-14,825379.3100000088,58102.93999999988
2015-01-15,931738.2800000111,64669.15000000001
2015-01-16,941445.9800000084,65774.53999999994
2015-01-20,1008364.6100000115,75048.51000000002
2015-01-21,1420456.6499999925,97923.23000000029
2015-01-22,1003176.9800000138,70186.56000000022
2015-01-23,2608.36,212.67999999999998
2015-01-26,1528847.419999994,110255.90000000031
2015-01-27,900814.2800000067,69287.40999999995
2015-01-28,1350540.1000000034,95818.68000000023
2015-01-29,975651.7100000081,71162.51000000002
2015-02-02,1478246.2600000007,102622.12000000004
2015-02-03,1100506.0800000082,88150.72999999998
2015-02-04,1551772.309999994,112201.98000000037
2015-02-05,1241992.4000000078,88661.92000000029
2015-02-06,1739.5199999999998,138.0
2015-02-09,1774056.4899999981,119587.53000000042
2015-02-10,1331928.2100000028,96927.9300000001
2015-02-11,1855145.3599999961,124427.03000000045
2015-02-12,1008147.6800000111,68548.53000000001
2015-02-16,1413494.559999999,90724.87999999999
2015-02-17,1143801.9700000014,82276.53000000009
2015-02-18,1276732.7200000067,86909.23000000027
2015-02-19,1061228.2500000058,71072.98000000014
2015-02-23,1404107.6400000032,103307.26000000023
2015-02-24,1164233.110000007,88463.80999999997
2015-02-25,1334903.6600000034,95175.95000000026
2015-02-26,1082316.190000012,74884.16000000006
2015-03-02,1391592.9600000002,92478.55000000032
2015-03-03,1251984.5400000021,88954.59000000011
2015-03-04,1373371.1399999943,91414.74000000022
2015-03-05,1116740.0800000094,74441.59000000008
2015-03-06,1680.28,97.5
2015-03-09,1625407.3799999908,102891.55000000034
2015-03-10,1119824.770000005,83100.65999999999
2015-03-11,1291384.710000004,83743.9600000003
2015-03-12,1097627.000000005,73169.6500000002
2015-03-16,1933721.5499999824,128216.76000000046
2015-03-17,1582495.669999983,107821.98000000019
2015-03-18,1643429.9799999958,110538.74000000054
2015-03-19,989498.3500000052,65557.81999999998
2015-03-23,1213496.2400000107,81020.38000000012
2015-03-24,982348.4900000101,72603.69999999997
2015-03-25,1115798.4300000058,75861.19000000003
2015-03-26,966668.5200000065,65442.57999999999
2015-03-30,1383880.9699999948,95407.21000000038
2015-03-31,1181418.6500000071,87099.1200000001
2015-04-01,1322708.4800000014,90211.91000000012
2015-04-02,1035950.4900000159,73847.54000000011
2015-04-06,1475232.459999993,101347.1100000002
2015-04-07,1169869.4000000025,88241.12999999998
2015-04-08,1256737.7600000026,87196.86000000019
2015-04-09,977682.7100000096,69227.82
2015-04-13,1293197.149999997,91339.92000000023
2015-04-14,1142418.230000009,85607.66000000003
2015-04-15,1243910.6200000073,86162.17000000014
2015-04-16,1023391.1000000078,70931.62000000005
2015-04-20,1429471.390000004,95996.79000000018
2015-04-21,1021739.4400000126,75807.12000000005
2015-04-22,1264526.7300000044,87215.3600000002
2015-04-23,978767.0700000139,67175.63
2015-04-27,1834953.7499999912,119764.14000000017
2015-04-28,1503585.3500000022,110077.14999999997
2015-04-29,1762226.9999999902,120598.15000000052
2015-04-30,1120894.2000000086,77155.7600000001
2015-05-01,447.9,52.5
2015-05-04,1723452.360000001,122947.2400000004
2015-05-05,1261416.3300000078,97518.09000000007
2015-05-06,1432657.699999999,102412.02000000028
2015-05-07,1056131.2600000142,73019.87999999996
2015-05-11,1443850.9600000083,104195.20000000035
2015-05-12,1283687.270000007,97017.44000000016
2015-05-13,1242910.5900000082,89201.07000000015
2015-05-14,1400884.8599999996,92913.54000000037
2015-05-18,1860118.479999991,127558.33000000032
2015-05-19,1939572.8999999806,143907.34000000035
2015-05-20,1601447.0399999926,113134.77000000035
2015-05-21,1206831.790000003,82875.68000000011
2015-05-22,1100271.4300000148,80249.93000000008
2015-05-26,1338108.8899999997,100974.43000000011
2015-05-27,1415751.469999999,99266.66000000028
2015-05-28,1128029.8500000061,75513.13000000015
2015-05-29,1799.88,9.0
2015-06-01,1824835.239999993,127182.57000000056
2015-06-02,1268427.54,92815.65000000007
2015-06-03,1313717.6800000046,88228.8200000003
2015-06-04,1129701.330000009,74885.04000000011
2015-06-05,3856.5499999999997,137.25
2015-06-08,1444765.689999999,99415.91000000016
2015-06-09,1320223.4200000009,95734.50000000015
2015-06-10,1380307.9999999998,93382.0600000003
2015-06-11,1052322.5400000091,73554.78000000006
2015-06-12,2431.68,336.0
2015-06-15,1997167.4999999888,137730.47000000044
2015-06-16,1788798.9499999885,125885.29000000007
2015-06-17,1659838.7599999907,114708.03000000044
2015-06-18,1100722.780000012,75555.26000000011
2015-06-19,220.6,6.0
2015-06-22,1548657.8899999992,105948.40000000021
2015-06-23,1389231.5900000066,98967.97000000012
2015-06-24,1435911.6600000001,99005.20000000055
2015-06-25,1290267.550000008,88183.44000000025
2015-06-26,1295475.260000006,90263.35000000024
2015-06-29,1510274.3399999975,110541.31000000033
2015-06-30,1332526.5800000047,91199.03000000025
2015-07-01,1144628.7800000114,77261.81000000025
2015-07-02,67478.34999999995,4969.849999999999
2015-07-06,1497165.3299999975,103438.57000000033
2015-07-07,1410850.259999997,104817.50000000016
2015-07-08,1365503.6800000023,92642.37000000042
2015-07-09,1109700.7000000107,76716.16000000009
2015-07-13,1589230.7899999996,107825.48000000033
2015-07-14,1369961.1400000025,99804.8200000001
2015-07-15,1308637.1399999976,88594.4500000002
2015-07-16,974687.4800000108,68034.29000000004
2015-07-20,1394616.5500000021,94038.0500000003
2015-07-21,1157432.8400000026,85577.84000000005
2015-07-22,1203938.2800000077,85476.58000000025
2015-07-23,978240.580000014,67428.93000000005
2015-07-27,1643276.339999991,113493.67000000043
2015-07-28,1485162.3299999891,110859.02
2015-07-29,1557670.3899999964,108669.80000000026
2015-07-30,1155134.9400000053,80958.53000000012
2015-07-31,849.6,105.0
2015-08-03,1599892.0699999926,108299.60000000044
2015-08-04,1217479.360000004,89507.14999999997
2015-08-05,1333731.7500000051,90193.77000000014
2015-08-06,1096741.2400000119,76635.63000000014
2015-08-07,8316.779999999999,389.57
2015-08-10,1312188.9100000074,92843.60000000006
2015-08-11,1186893.1500000015,89473.98000000026
2015-08-12,1149033.7800000075,78250.4100000002
2015-08-13,1073879.0300000077,74973.33000000018
2015-08-17,1405559.5500000005,100434.6200000004
2015-08-18,1138243.4400000074,86955.10000000018
2015-08-19,1381813.5500000052,98941.18000000028
2015-08-20,1047115.0500000104,70619.17000000009
2015-08-24,1626610.5299999868,111879.37000000033
2015-08-25,1426777.2999999942,105748.05000000022
2015-08-26,1549701.1399999908,107035.6400000005
2015-08-27,1131291.9800000044,75288.00999999997
2015-08-31,1431128.9399999904,100635.73000000019
2015-09-01,1344662.8500000054,97498.51000000008
2015-09-02,1658918.6800000013,110253.89000000052
2015-09-03,1271790.2900000059,89142.00000000013
2015-09-04,1200999.440000006,81610.27000000006
2015-09-08,1282477.7600000035,92252.68000000014
2015-09-09,1477395.24999999,99449.41000000032
2015-09-10,1094993.4900000137,73947.03000000007
2015-09-14,1756913.0599999959,118667.94000000051
2015-09-15,1359339.0200000037,100520.0400000001
2015-09-16,1219471.0299999937,84502.36000000023
2015-09-17,1034101.4400000108,70755.45000000001
2015-09-18,4569.33,292.95000000000005
2015-09-21,1472361.0200000028,100772.69000000016
2015-09-22,1155461.160000011,84999.7500000001
2015-09-23,1369871.6799999997,97583.81000000008
2015-09-24,976726.0400000087,66623.10000000006
2015-09-25,6050.400000000001,379.29
2015-09-28,1645347.5199999975,111875.50000000048
2015-09-29,1346297.120000004,100656.01000000034
2015-09-30,1435613.5899999952,97878.47000000032
2015-10-01,1619710.479999996,104868.89000000042
2015-10-02,5186.54,257.35
2015-10-05,1681203.0899999938,118786.96000000037
2015-10-06,1572074.5199999989,120081.20000000029
2015-10-07,1561224.519999993,108939.67000000022
2015-10-08,1221182.570000008,81463.06000000013
2015-10-12,1946626.6099999826,125210.62000000058
2015-10-13,1633405.909999986,112034.2700000002
2015-10-14,1852181.70999998,118977.6400000006
2015-10-15,1262658.3399999999,80732.39000000006
2015-10-19,1698777.879999986,116729.5600000003
2015-10-20,1607045.3799999992,117863.51000000021
2015-10-21,1513646.2500000019,104127.06000000043
2015-10-22,1101736.6700000064,73111.59999999995
2015-10-26,1536830.01,105756.09000000017
2015-10-27,1396452.249999998,98357.69000000006
2015-10-28,1470821.2499999981,103648.29000000026
2015-10-29,1232219.8500000052,83274.55000000006
2015-10-30,264.24,31.5
2015-11-02,1610574.3399999922,104521.3900000003
2015-11-03,1234313.7500000072,87845.50000000012
2015-11-04,1444461.8099999917,93762.36000000042
2015-11-05,1048052.4700000111,70584.83000000006
2015-11-09,1644053.0599999796,106791.15000000036
2015-11-10,1411690.2699999877,99257.01000000017
2015-11-11,1397286.409999994,93424.29000000042
2015-11-12,1144243.9300000058,76130.57000000011
2015-11-16,1602469.7799999856,105126.85000000027
2015-11-17,1258836.019999997,90415.3800000001
2015-11-18,1982523.679999968,126751.2100000006
2015-11-19,1265565.1599999995,85143.86000000013
2015-11-20,1406158.750000005,88375.25000000001
2015-11-21,958084.8600000085,68966.24000000006
2015-11-23,1261884.1199999945,82312.33000000016
2015-11-24,1009775.7300000066,64826.929999999986
2015-11-25,85415.43999999987,4925.850000000001
2015-11-30,1953325.4799999727,127304.10000000043
2015-12-01,1990001.559999976,136641.08000000007
2015-12-02,1699203.339999984,109405.68000000046
2015-12-03,1496925.6900000027,94311.29000000027
2015-12-04,5208.849999999999,429.65000000000003
2015-12-07,1893163.1299999927,116522.62000000048
2015-12-08,1457864.8199999975,102399.89000000009
2015-12-09,1774018.979999993,111322.63000000022
2015-12-10,1378871.830000006,87917.42000000027
2015-12-14,1801538.909999983,114193.42000000014
2015-12-15,1628488.8799999799,109941.54000000033
2015-12-16,1619874.9599999897,103152.70000000032
2015-12-17,1336313.67000001,87638.15000000021
2015-12-18,1407056.0100000035,92793.6200000001
2015-12-21,1682710.2199999818,113478.72000000018
2015-12-22,1868452.4799999748,116340.43000000056
2015-12-23,1348003.2900000133,83772.29000000021
2015-12-24,18753.0,874.67
2015-12-26,1778571.2799999837,113849.84000000036
2015-12-28,1594419.8399999803,104898.87999999995
2015-12-29,1565417.9999999914,96850.93000000028
2015-12-30,1314665.720000005,80940.53000000014
2015-12-31,23613.44999999999,1202.3899999999996
2016-01-04,1594658.229999992,105091.1300000005
2016-01-05,1174987.4700000242,83279.25999999995
2016-01-06,1215470.8800000246,81703.23000000016
2016-01-07,1042350.380000018,69379.41000000003
2016-01-11,1233572.2700000163,84492.17000000016
2016-01-12,1053016.900000023,79014.30000000006
2016-01-13,1106050.7100000249,76320.00000000013
2016-01-14,878231.260000011,60120.269999999975
2016-01-15,1010663.7200000167,65148.24999999991
2016-01-19,1062818.200000022,76832.83000000009
2016-01-20,1186966.9900000172,81473.05000000026
2016-01-21,890906.1900000166,60659.720000000045
2016-01-25,1629805.059999995,111126.57000000025
2016-01-26,1313079.9800000156,93114.2999999999
2016-01-27,1433498.8500000031,95954.37000000023
2016-01-28,1191978.270000015,78248.57000000031
2016-02-01,1667068.979999992,118755.3000000005
2016-02-02,1483907.649999997,118452.8400000001
2016-02-03,1432550.8399999929,107681.16000000044
2016-02-04,1120044.400000005,80914.33000000034
2016-02-08,1534156.3800000008,109507.59000000037
2016-02-09,1200080.0700000036,90793.09000000005
2016-02-10,1423229.899999996,101053.75000000055
2016-02-11,1072858.2800000089,74498.5000000001
2016-02-12,932.4000000000001,69.0
2016-02-15,1416190.8899999955,98424.45000000023
2016-02-16,1334043.0599999982,103792.67000000017
2016-02-17,1543665.949999984,112439.08000000064
2016-02-18,1048587.3100000115,71277.55000000003
2016-02-19,40.64,0.75
2016-02-22,1489320.9899999916,106253.45000000045
2016-02-23,1166548.4900000063,88808.77000000022
2016-02-24,1313995.9099999948,90010.82000000034
2016-02-25,1208505.2000000014,82592.80000000006
2016-02-29,1346115.1399999952,92783.92000000013
2016-03-01,1156289.180000006,82463.41000000005
2016-03-02,1244331.7399999988,80285.67000000003
2016-03-03,1063212.9800000095,71853.17000000003
2016-03-04,4516.92,126.0
2016-03-07,1700833.1199999866,109805.17000000052
2016-03-08,1164134.2900000042,83211.39000000012
2016-03-09,1519300.4999999874,97185.7500000005
2016-03-10,1133863.970000003,74674.95000000022
2016-03-11,668.88,55.8
2016-03-14,1450750.9099999883,94604.0600000003
2016-03-15,1126707.190000002,80094.41000000005
2016-03-16,1239363.1200000024,82941.79000000018
2016-03-17,1136362.6700000025,77220.90000000015
2016-03-21,1543921.289999987,105005.68000000031
2016-03-22,1297912.7399999928,91720.64000000007
2016-03-23,1278808.450000002,85743.30000000009
2016-03-24,1070251.4200000088,71420.90000000004
2016-03-25,3198.3,81.0
2016-03-28,1368181.6299999985,95246.19000000047
2016-03-29,1037876.7800000072,74773.67000000016
2016-03-30,1211647.839999995,82724.58000000018
2016-03-31,954312.4200000098,64270.350000000064
2016-04-04,1713227.2199999883,120836.01000000055
2016-04-05,1318654.9000000025,97281.29000000037
2016-04-06,1666471.83999999,111086.40000000026
2016-04-07,1199488.0199999982,78974.60000000021
2016-04-11,1633486.889999985,109662.21000000028
2016-04-12,1241778.1200000013,89899.37000000021
2016-04-13,1380048.2199999979,96319.24000000034
2016-04-14,1013020.1200000087,68162.18999999994
2016-04-15,22612.56,639.0
2016-04-18,1572773.8399999912,105399.85000000025
2016-04-19,1328561.3299999903,96660.26000000005
2016-04-20,1299910.559999995,90106.9000000004
2016-04-21,1131382.980000006,76246.95000000016
2016-04-25,1867768.8799999852,119416.8600000002
2016-04-26,1434063.6899999934,104610.06000000026
2016-04-27,1593341.779999981,107015.83000000067
2016-04-28,1246499.4799999958,87433.22000000018
2016-04-29,3934.1800000000003,64.5
2016-05-02,1620501.2099999827,112802.06000000048
2016-05-03,1501379.1599999894,114260.47000000035
2016-05-04,1566492.5599999907,108630.45000000035
2016-05-05,1196262.160000003,80566.64000000012
2016-05-06,15141.359999999997,499.5
2016-05-09,1658718.309999985,112641.97000000029
2016-05-10,1413433.9099999887,104782.84000000019
2016-05-11,1507130.899999987,106894.94000000048
2016-05-12,1153231.7300000058,80732.13000000022
2016-05-13,5904.72,180.0
2016-05-16,1572592.5599999942,109843.8900000003
2016-05-17,1412265.3699999924,102817.88000000012
2016-05-18,1485359.689999994,103026.61000000044
2016-05-19,1159757.320000006,77460.49000000014
2016-05-20,4035.84,198.0
2016-05-23,1622334.699999983,113004.19000000038
2016-05-24,1543874.9099999806,116573.03000000003
2016-05-25,1484011.6499999943,105924.3500000004
2016-05-26,1223944.3400000026,84933.65000000026
2016-05-27,1298102.8100000015,87391.49000000015
2016-05-31,1374700.9499999906,100796.41000000019
2016-06-01,1426989.6899999885,97458.9000000005
2016-06-02,1209373.1899999985,80863.63000000016
2016-06-03,7465.98,213.75
2016-06-06,2219798.23999996,146755.39000000068
2016-06-07,1480915.979999988,112522.21000000014
2016-06-08,1527941.4999999898,104421.3900000003
2016-06-09,1139157.270000007,77638.19
2016-06-10,20410.199999999997,635.25
2016-06-13,1755614.2899999807,113997.1600000004
2016-06-14,1458645.3399999884,104222.34000000026
2016-06-15,1368799.8999999943,90270.53000000025
2016-06-16,1130429.870000006,76378.8000000001
2016-06-20,1569972.5799999877,113734.3300000004
2016-06-21,1635035.9599999862,123872.51000000027
2016-06-22,1570444.8899999866,115151.61000000034
2016-06-23,1146034.6000000031,80038.53000000014
2016-06-24,11509.08,342.0
2016-06-27,1908342.0699999747,133491.8800000004
2016-06-28,1801455.139999972,132226.17000000045
2016-06-29,1658459.9999999763,112401.09000000043
2016-06-30,1291874.2200000067,90762.70000000048
2016-07-01,968894.1200000088,64348.519999999946
2016-07-05,1363731.7199999907,96909.9400000002
2016-07-06,1407992.2099999825,94831.37000000027
2016-07-07,1115964.4000000067,74940.4800000001
2016-07-08,4848.24,282.0
2016-07-11,1813927.179999976,123252.82000000068
2016-07-12,1303189.5699999926,96379.64000000013
2016-07-13,1361995.29,92700.6200000003
2016-07-14,1212522.6700000041,84468.71000000018
2016-07-15,731773.4200000031,53137.40999999998
2016-07-18,1048128.2200000064,71575.42000000003
2016-07-19,791877.8300000043,55910.19999999995
